Year [note 3],Sex,ICD-10 code,Individual cause of death description,<1,01-04,05-09,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+,All ages
2013,Females,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Females,K70,Alcoholic liver disease,0,0,0,0,0,1,10,32,79,136,199,229,232,221,136,60,43,19,6,1,1404
2013,Females,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,0,0,4,0,1,2,2,0,1,1,1,0,0,0,12
2013,Females,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,5
2013,Females,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Females,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Females,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,1,1,2,6,8,16,23,21,15,13,15,3,1,0,0,0,125
2013,Females,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
2013,Females,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3
2012,Persons,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Persons,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,0,0,1,13,29,44,61,46,63,52,61,23,22,17,5,5,442
2012,Persons,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,1,0,0,7
2012,Persons,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Persons,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Persons,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,2,6,6,18,13,8,14,17,9,1,1,0,0,95
2012,Persons,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
2012,Persons,K70,Alcoholic liver disease,0,0,0,0,0,4,38,93,164,399,566,628,652,587,491,221,151,59,24,3,4080
2012,Persons,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,0,0,3,6,6,3,3,4,2,1,2,0,0,1,31
2012,Persons,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,0,0,0,2,0,4,0,1,0,1,1,0,0,0,9
2012,Persons,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Persons,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Persons,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,0,5,8,33,44,57,74,55,42,21,16,7,2,3,0,0,367
2012,Persons,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,4
2012,Persons,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,6
2012,Males,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Males,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,0,0,0,10,24,33,49,34,43,39,37,19,17,12,3,1,321
2012,Males,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,4
2012,Males,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Males,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Males,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,1,6,6,16,12,5,12,14,7,1,1,0,0,81
2012,Males,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2012,Males,K70,Alcoholic liver disease,0,0,0,0,0,0,23,52,108,268,360,385,422,394,333,147,101,38,17,3,2651
2012,Males,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,0,0,3,3,5,1,0,4,2,1,2,0,0,1,22
2012,Males,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,0,0,0,2,0,4,0,1,0,0,1,0,0,0,8
2012,Males,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Males,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Males,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,0,3,5,27,38,40,49,39,26,11,5,3,1,2,0,0,249
2012,Males,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3
2012,Males,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,4
2012,Females,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Females,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,0,0,1,3,5,11,12,12,20,13,24,4,5,5,2,4,121
2012,Females,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3
2012,Females,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Females,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Females,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,1,0,0,2,1,3,2,3,2,0,0,0,0,14
2012,Females,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2012,Females,K70,Alcoholic liver disease,0,0,0,0,0,4,15,41,56,131,206,243,230,193,158,74,50,21,7,0,1429
2012,Females,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,0,0,0,3,1,2,3,0,0,0,0,0,0,0,9
2012,Females,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2012,Females,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Females,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Females,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,0,2,3,6,6,17,25,16,16,10,11,4,1,1,0,0,118
2012,Females,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2012,Females,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
2011,Persons,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Persons,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,0,0,6,15,22,41,52,57,48,69,44,38,11,14,7,3,427
2011,Persons,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,1,1,0,3,0,4,2,1,1,0,0,0,13
2011,Persons,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3
2011,Persons,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2011,Persons,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,1,2,8,13,17,24,15,7,6,7,5,1,0,106
2011,Persons,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,1,0,4,1,0,0,2,0,0,1,0,0,0,9
2011,Persons,K70,Alcoholic liver disease,0,0,0,0,0,6,45,121,244,471,605,693,695,662,429,258,138,52,18,8,4445
2011,Persons,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,1,2,3,7,9,4,6,8,4,1,1,1,0,0,47
2011,Persons,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,5
2011,Persons,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Persons,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Persons,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,1,6,16,23,32,61,72,53,42,24,18,9,1,2,0,0,360
2011,Persons,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,5
2011,Persons,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,2,0,2,3,2,2,2,1,0,1,0,0,0,15
2011,Males,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Males,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,0,0,4,10,11,30,39,39,31,47,33,30,8,11,5,2,300
2011,Males,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,1,1,0,0,0,8
2011,Males,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3
2011,Males,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2011,Males,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,0,2,5,12,13,23,13,7,6,7,4,1,0,93
2011,Males,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,6
2011,Males,K70,Alcoholic liver disease,0,0,0,0,0,3,28,64,149,306,411,459,456,452,313,175,89,26,9,6,2946
2011,Males,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,1,2,0,5,8,4,5,6,3,1,1,0,0,0,36
2011,Males,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,5
2011,Males,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Males,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Males,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,1,5,14,19,25,46,53,32,28,12,15,5,1,1,0,0,257
2011,Males,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2011,Males,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,1,0,2,3,1,0,2,1,0,0,0,0,0,10
2011,Females,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Females,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,0,0,2,5,11,11,13,18,17,22,11,8,3,3,2,1,127
2011,Females,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,5
2011,Females,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Females,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Females,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,1,0,3,1,4,1,2,0,0,0,1,0,0,13
2011,Females,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3
2011,Females,K70,Alcoholic liver disease,0,0,0,0,0,3,17,57,95,165,194,234,239,210,116,83,49,26,9,2,1499
2011,Females,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,0,0,3,2,1,0,1,2,1,0,0,1,0,0,11
2011,Females,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Females,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Females,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Females,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,0,1,2,4,7,15,19,21,14,12,3,4,0,1,0,0,103
2011,Females,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,4
2011,Females,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,5
2010,Persons,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Persons,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,1,9,8,23,45,88,84,75,100,84,47,32,13,10,6,3,628
2010,Persons,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4
2010,Persons,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Persons,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Persons,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,1,3,2,7,11,11,11,9,10,4,0,2,2,0,73
2010,Persons,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,4
2010,Persons,K70,Alcoholic liver disease,0,0,0,0,0,4,36,119,243,453,604,652,688,641,431,212,120,52,20,3,4278
2010,Persons,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Persons,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,2,4,10,6,13,4,4,5,1,3,2,0,0,0,54
2010,Persons,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Persons,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Persons,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,4,0,5,14,23,22,34,25,17,17,6,2,4,0,0,0,173
2010,Persons,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3
2010,Persons,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,6
2010,Males,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Males,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,1,9,6,18,25,63,62,57,66,68,28,26,8,4,4,1,446
2010,Males,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3
2010,Males,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Males,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Males,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,1,3,2,6,8,9,10,8,9,3,0,2,2,0,63
2010,Males,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,4
2010,Males,K70,Alcoholic liver disease,0,0,0,0,0,3,25,63,153,297,421,439,458,438,303,145,87,32,15,2,2881
2010,Males,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Males,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,1,4,7,4,9,2,3,3,1,2,1,0,0,0,37
2010,Males,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Males,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Males,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,3,0,3,12,16,17,23,16,11,12,3,1,3,0,0,0,120
2010,Males,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3
2010,Males,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,5
2010,Females,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Females,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,0,0,2,5,20,25,22,18,34,16,19,6,5,6,2,2,182
2010,Females,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2010,Females,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Females,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Females,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,0,0,1,3,2,1,1,1,1,0,0,0,0,10
2010,Females,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Females,K70,Alcoholic liver disease,0,0,0,0,0,1,11,56,90,156,183,213,230,203,128,67,33,20,5,1,1397
2010,Females,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Females,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,1,0,3,2,4,2,1,2,0,1,1,0,0,0,17
2010,Females,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Females,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Females,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,1,0,2,2,7,5,11,9,6,5,3,1,1,0,0,0,53
2010,Females,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Females,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2009,Persons,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Persons,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,2,4,14,22,54,81,77,81,89,73,45,19,20,10,4,1,596
2009,Persons,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,1,1,0,0,9
2009,Persons,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Persons,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Persons,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,1,1,3,4,12,10,11,15,17,12,4,4,2,2,0,98
2009,Persons,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,4
2009,Persons,K70,Alcoholic liver disease,0,0,0,0,1,8,41,113,236,476,602,630,638,625,377,199,138,46,26,2,4158
2009,Persons,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Persons,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,1,2,4,5,7,7,6,5,0,2,1,1,0,0,41
2009,Persons,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Persons,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Persons,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,0,1,8,12,23,29,28,26,17,16,4,2,1,0,0,1,168
2009,Persons,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
2009,Persons,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,1,0,0,2,3,1,0,0,0,0,0,0,0,7
2009,Males,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Males,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,1,3,8,18,35,57,49,64,63,51,35,12,16,7,4,1,424
2009,Males,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,0,0,6
2009,Males,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Males,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Males,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,1,1,2,3,9,9,7,12,13,10,3,4,2,2,0,78
2009,Males,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3
2009,Males,K70,Alcoholic liver disease,0,0,0,0,1,8,29,61,144,331,385,423,425,430,248,136,89,31,13,1,2755
2009,Males,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Males,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,1,2,3,5,6,1,3,5,0,1,1,1,0,0,29
2009,Males,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Males,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Males,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,0,1,6,7,19,26,21,14,10,7,4,1,0,0,0,1,117
2009,Males,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Males,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,6
2009,Females,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Females,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,1,1,6,4,19,24,28,17,26,22,10,7,4,3,0,0,172
2009,Females,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
2009,Females,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Females,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Females,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,1,1,3,1,4,3,4,2,1,0,0,0,0,20
2009,Females,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2009,Females,K70,Alcoholic liver disease,0,0,0,0,0,0,12,52,92,145,217,207,213,195,129,63,49,15,13,1,1403
2009,Females,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Females,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,0,0,1,0,1,6,3,0,0,1,0,0,0,0,12
2009,Females,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Females,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Females,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,0,0,2,5,4,3,7,12,7,9,0,1,1,0,0,0,51
2009,Females,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
2009,Females,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2008,Persons,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Persons,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,2,7,8,29,59,72,95,98,81,71,48,35,22,8,2,3,640
2008,Persons,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,1,0,0,0,6
2008,Persons,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Persons,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Persons,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,1,2,4,4,12,10,9,12,11,5,6,2,2,0,80
2008,Persons,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3
2008,Persons,K70,Alcoholic liver disease,0,0,0,0,0,6,34,118,241,469,581,750,729,645,392,255,120,39,20,3,4402
2008,Persons,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Persons,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,2,5,8,5,5,6,4,3,7,3,0,0,0,0,48
